family,model,val_mae,test_mae
frozen,mahalanobis|k=2|inverse,0.9633553341141337,2.781904397369522
frozen,mahalanobis|k=2|inverse_sq,0.9633557730420232,2.781927415538713
frozen,mahalanobis|k=2|softmax@0.05,1.0339158251081269,2.923228991291043
frozen,mahalanobis|k=2|softmax@0.1,0.9882546948988151,2.853022265550147
frozen,mahalanobis|k=2|softmax@0.2,0.9699022400237671,2.8174057158691794
frozen,mahalanobis|k=2|softmax@0.5,0.9659810101777209,2.794665628680999
frozen,mahalanobis|k=2|softmax@1.0,0.9646684677437154,2.7866608687783603
frozen,mahalanobis|k=3|uniform,1.0985028713555247,2.808640849598621
frozen,mahalanobis|k=3|inverse,1.0984934364093817,2.808622991015681
frozen,mahalanobis|k=3|inverse_sq,1.0984840015538049,2.8086051359513085
frozen,mahalanobis|k=3|softmax@0.05,1.1124299122575076,2.895885073089102
frozen,mahalanobis|k=3|softmax@0.1,1.088790508215533,2.8254497303922483
frozen,mahalanobis|k=3|softmax@0.2,1.0928217977908292,2.8062022364757295
frozen,mahalanobis|k=3|softmax@0.5,1.0960504674933351,2.8058723671562236
frozen,mahalanobis|k=3|softmax@1.0,1.0972486873832197,2.8070777650466683
frozen,mahalanobis|k=5|uniform,1.0716114372912047,2.7058223769553074
frozen,mahalanobis|k=5|inverse,1.0715833874759622,2.705821581692475
frozen,mahalanobis|k=5|inverse_sq,1.071555334576392,2.7058207846560465
frozen,mahalanobis|k=5|softmax@0.05,1.0005748320957775,2.81320365737967
frozen,mahalanobis|k=5|softmax@0.1,1.0279501751671938,2.7390776712538707
frozen,mahalanobis|k=5|softmax@0.2,1.0491340511675358,2.7144629355265826
frozen,mahalanobis|k=5|softmax@0.5,1.0626977726978257,2.708253175582339
frozen,mahalanobis|k=5|softmax@1.0,1.0671863157779569,2.7069484026520394
frozen,mahalanobis|k=8|uniform,0.9616607817639709,2.6764515415367773
frozen,mahalanobis|k=8|inverse,0.961620498372583,2.6764392041018867
frozen,mahalanobis|k=8|inverse_sq,0.9615802057335896,2.6764268589783504
frozen,mahalanobis|k=8|softmax@0.05,0.8757878943596182,2.7440699635644146
frozen,mahalanobis|k=8|softmax@0.1,0.904954027063493,2.6653933596302424
frozen,mahalanobis|k=8|softmax@0.2,0.9274895218931954,2.663693950803958
frozen,mahalanobis|k=8|softmax@0.5,0.9450670415720418,2.6714744573427343
frozen,mahalanobis|k=8|softmax@1.0,0.9530466487309346,2.6740374723237457
ft,Ridge(alpha=0.01),2.040229205550605,3.1430479862226703
ft,Ridge(alpha=0.1),1.9766282318735005,3.131331694820761
ft,Ridge(alpha=1),1.557256132587207,3.059499564503817
ft,Ridge(alpha=10),0.9643922749758405,2.903743809976817
ft,Ridge(alpha=100),0.8936284997314651,2.7404882046344103
ft,PCA8+Ridge,0.9334673931687141,2.695066423125364
ft,PCA16+Ridge,0.9894878058696843,2.858558300263147
ft,PCA32+Ridge,0.9716267059804193,2.9186660684393133
ft,PCA64+Ridge,1.4983255351173166,3.0562180969546766
frozen,Ridge(alpha=0.01),2.8187667710021427,3.2334976990810085
frozen,Ridge(alpha=0.1),2.782528115707048,3.216926867121551
frozen,Ridge(alpha=1),2.4882001174361297,3.121031481683828
frozen,Ridge(alpha=10),1.6107934530627073,3.0062348597196964
frozen,Ridge(alpha=100),1.0189724789762624,2.844933297190519
frozen,PCA8+Ridge,1.022996770905558,2.7592028233651336
frozen,PCA16+Ridge,1.0719190368852496,3.0152250681901926
frozen,PCA32+Ridge,1.4944790854362675,3.034761734189857
frozen,PCA64+Ridge,2.5146360956100042,3.1353231933029817
